listing_id,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
5847934,5/10/2015,12/13/2015,98,10,10,10,10,10,9,1.25
9886971,,,,,,,,,,
5446180,4/4/2015,7/30/2015,96,9,10,10,9,10,8,0.54
4242626,2/21/2015,12/6/2015,100,10,9,10,10,10,10,0.28
3226793,7/1/2014,10/18/2014,84,9,7,9,10,10,9,0.27
23430,7/8/2010,10/17/2015,96,9,10,10,10,9,9,0.33
2186330,5/22/2014,9/1/2015,90,9,9,9,9,10,8,1.11
9477204,,,,,,,,,,
5683765,8/31/2015,8/31/2015,80,10,10,10,10,10,10,0.24
9900319,,,,,,,,,,
5691933,10/24/2015,11/8/2015,90,10,10,9,10,9,9,0.82
8829472,10/18/2015,12/22/2015,100,10,10,10,10,10,9,1.9
5183938,2/7/2015,12/30/2015,97,10,10,10,10,10,10,4.34
224763,1/30/2012,11/15/2015,93,9,10,10,9,10,9,0.56
4520179,1/4/2015,10/5/2015,95,10,10,10,10,10,10,0.98
9263252,1/3/2016,1/3/2016,100,10,10,10,10,10,10,1
284813,1/17/2012,3/4/2014,95,9,9,10,10,9,9,0.58
4402880,10/11/2015,10/22/2015,90,10,10,7,8,10,9,0.7
2660384,4/28/2014,1/1/2016,90,9,10,9,10,9,9,5.98
6973790,7/3/2015,12/13/2015,98,10,10,9,9,9,10,1.77
7116795,7/25/2015,12/12/2015,90,9,10,10,10,10,9,2.93
9910189,,,,,,,,,,
6854552,6/19/2015,1/1/2016,99,10,10,10,10,10,10,4.05
1857141,11/4/2013,1/3/2016,94,10,9,10,10,10,9,1.67
8668410,12/16/2015,12/24/2015,100,10,10,10,10,9,10,2
8517235,11/23/2015,11/23/2015,80,10,8,8,10,10,10,0.7
4311244,8/2/2015,8/2/2015,100,10,10,10,10,10,10,0.19
7616008,8/25/2015,12/30/2015,96,10,10,10,10,10,9,4.74
4776823,12/24/2014,12/10/2015,94,9,10,9,9,10,10,5.33
8082659,9/3/2015,1/2/2016,99,10,10,10,10,10,10,4.11
808134,9/15/2013,12/1/2015,95,9,10,10,10,10,10,0.18
8984454,,,,,,,,,,
6403878,6/17/2015,10/13/2015,82,9,9,7,9,10,9,3.42
8427254,,,,,,,,,,
529090,4/1/2013,9/15/2015,93,9,10,10,10,10,9,2.82
2392869,2/23/2014,12/23/2015,93,10,10,10,10,10,9,4.19
5289293,2/28/2015,12/1/2015,93,9,10,10,10,10,10,3.57
4783585,1/11/2015,12/9/2015,97,10,10,10,10,10,9,2.01
286080,12/27/2011,7/15/2015,93,9,9,10,9,9,9,0.53
1601714,9/23/2013,8/2/2014,90,9,9,9,10,9,9,1.26
9474025,,,,,,,,,,
5459895,7/7/2015,7/7/2015,80,6,8,8,8,10,8,0.16
7360078,7/24/2015,9/2/2015,95,9,10,10,10,10,10,2.18
8843162,12/24/2015,12/29/2015,90,10,8,9,10,10,9,2
8409750,10/25/2015,12/29/2015,100,10,10,10,10,10,10,2.92
6033201,5/16/2015,12/27/2015,99,10,10,10,10,10,9,1.92
5058302,2/18/2015,12/1/2015,90,9,9,9,10,9,9,2.15
4264056,12/14/2014,12/15/2015,79,9,8,9,9,10,9,5.04
1707064,9/30/2013,12/1/2015,96,10,10,10,10,10,9,6.09
8236094,12/21/2015,12/30/2015,100,10,10,10,10,10,10,2
8072907,8/29/2015,12/13/2015,90,10,10,10,10,10,9,2.79
4082986,9/12/2014,12/21/2015,95,9,10,10,10,10,10,7.19
9138600,11/14/2015,12/13/2015,95,10,10,10,10,10,9,2.31
7922197,9/5/2015,12/24/2015,96,10,9,10,10,10,10,5.41
10235014,,,,,,,,,,
4190689,,,,,,,,,,
3033913,7/14/2015,12/14/2015,90,9,10,9,10,10,9,4.29
6362918,5/19/2015,10/19/2015,95,10,10,10,10,10,9,5.84
2935486,5/24/2014,12/15/2015,94,10,9,10,10,10,9,3.45
9031119,12/17/2015,12/17/2015,100,10,10,10,10,10,10,1
5270886,6/4/2015,11/10/2015,98,10,10,9,10,10,9,1.53
59838,12/15/2010,11/8/2015,88,9,10,10,10,9,9,1.14
7727428,,,,,,,,,,
59708,11/23/2011,11/25/2015,90,10,10,10,10,9,10,0.12
1476298,8/11/2013,12/22/2015,94,9,10,10,10,10,9,5.82
6850007,,,,,,,,,,
8922554,12/14/2015,12/14/2015,80,10,6,10,10,10,10,1
7440415,8/10/2015,8/18/2015,90,10,10,8,9,9,9,0.41
6490091,5/31/2015,5/31/2015,100,8,10,8,10,10,10,0.14
9311687,11/11/2015,12/27/2015,87,9,10,9,9,10,9,4.91
8103365,10/21/2015,10/21/2015,80,8,10,10,10,10,8,0.39
631445,8/13/2012,11/28/2015,94,9,10,10,10,10,9,0.92
6545773,7/11/2015,7/19/2015,100,10,10,10,10,10,10,0.34
8036985,8/30/2015,12/30/2015,98,10,10,10,10,10,10,8.67
9699490,,,,,,,,,,
4661374,11/21/2015,12/16/2015,100,10,10,10,10,10,10,1.33
365550,3/24/2012,12/24/2015,94,9,10,10,10,9,9,10.12
7777381,9/7/2015,12/14/2015,99,10,10,10,10,10,10,3.5
1778989,2/17/2014,12/29/2015,95,10,9,10,10,9,9,2.31
5031285,5/4/2015,11/27/2015,93,9,9,10,10,9,9,8.05
5031383,8/4/2015,12/31/2015,94,10,9,10,10,9,9,3.7
9685856,,,,,,,,,,
208356,9/5/2011,12/24/2015,95,10,10,10,10,9,9,8.98
9449062,12/19/2015,12/19/2015,100,10,10,10,10,8,10,1
3552523,7/14/2014,12/30/2015,92,10,10,9,9,9,9,4.67
3487824,7/14/2014,12/20/2015,91,10,10,9,9,9,9,8.94
8501705,9/26/2015,12/31/2015,92,10,10,10,10,9,9,6.53
10140582,,,,,,,,,,
8068232,9/6/2015,10/5/2015,100,10,9,10,10,10,10,0.74
1709737,10/17/2013,8/8/2015,91,10,8,10,10,9,9,0.89
9408991,,,,,,,,,,
7110655,7/18/2015,12/29/2015,94,10,10,10,10,9,9,5.26
9012948,10/31/2015,10/31/2015,,,,,,,,0.45
8372038,10/7/2015,12/29/2015,97,10,10,10,10,10,10,10
2051658,3/8/2014,10/19/2015,100,10,10,10,10,9,9,0.18
7506165,7/26/2015,10/5/2015,98,10,10,10,10,10,9,1.84
7311407,7/13/2015,11/20/2015,95,10,10,9,9,10,9,2.73
397117,4/1/2012,12/19/2015,95,10,9,10,10,10,9,5.79
4516960,12/16/2014,12/27/2015,98,10,10,10,10,10,10,4.44
9089308,12/6/2015,12/6/2015,100,10,10,10,10,10,10,1
934123,9/13/2013,10/21/2015,90,9,9,9,10,10,9,0.36
3891695,8/26/2014,12/19/2015,98,10,10,10,10,10,10,3.08
6514446,8/4/2015,11/14/2015,91,10,10,10,10,9,9,3.7
9863312,,,,,,,,,,
8805211,10/21/2015,10/21/2015,100,10,10,10,10,10,10,0.39
7954781,11/16/2015,11/16/2015,100,10,10,10,10,10,10,0.6
2944021,10/19/2014,1/1/2016,96,10,10,10,10,10,10,1.15
4395349,,,,,,,,,,
3282000,7/22/2014,12/21/2015,97,10,10,10,10,10,9,2.65
6687939,6/15/2015,12/15/2015,99,10,10,10,10,10,10,4.85
6613192,8/26/2015,11/8/2015,92,9,9,10,10,10,9,1.14
9900303,,,,,,,,,,
7860710,9/4/2015,11/17/2015,95,10,10,10,9,9,9,2.68
7510776,8/3/2015,10/9/2015,98,10,10,10,10,9,9,1.74
6773472,6/20/2015,10/5/2015,100,10,10,10,10,10,10,1.96
7965184,10/31/2015,12/30/2015,67,7,7,7,7,7,7,2.27
9183380,12/6/2015,12/6/2015,100,10,10,10,10,10,10,1
9201292,11/7/2015,11/9/2015,90,10,10,10,10,10,8,1.02
7332364,9/29/2015,9/29/2015,100,10,10,10,10,10,10,0.31
9028315,,,,,,,,,,
9939025,,,,,,,,,,
8100190,9/23/2015,12/1/2015,97,10,10,10,9,10,10,2.02
935671,1/6/2014,12/17/2015,91,9,9,9,9,10,9,0.95
936177,10/17/2013,11/8/2015,94,9,10,10,10,10,9,0.63
922986,9/15/2013,11/14/2015,88,9,9,9,9,10,9,0.53
1200083,1/2/2014,10/7/2015,94,9,10,9,10,10,10,0.41
935432,8/23/2013,6/3/2015,97,10,10,10,10,10,10,0.21
604600,9/11/2014,9/11/2014,100,10,10,10,10,10,10,0.06
1251763,1/9/2015,1/9/2015,100,10,10,10,10,10,10,0.08
7517684,9/6/2015,12/13/2015,98,10,10,10,9,10,10,3.22
607788,7/27/2012,10/17/2013,83,4,8,10,10,10,6,0.05
6278361,5/16/2015,12/25/2015,98,10,10,10,10,10,10,4.36
936378,9/9/2013,6/28/2015,93,10,10,10,10,10,10,0.11
7350870,8/16/2015,12/12/2015,100,10,10,10,10,10,10,1.9
92835,5/25/2011,12/19/2015,94,10,9,10,10,9,9,5.68
4009508,9/14/2014,10/6/2015,98,10,10,10,10,10,9,2.38
935862,2/11/2014,11/23/2015,94,10,9,10,10,10,10,0.48
8187537,9/18/2015,12/24/2015,98,10,10,10,10,10,10,4.95
10132385,,,,,,,,,,
9516114,,,,,,,,,,
2749725,4/28/2014,10/19/2015,94,10,9,10,10,10,9,1.07
9813231,,,,,,,,,,
8101251,9/18/2015,12/16/2015,95,10,9,9,10,10,9,1.1
5201816,7/2/2015,7/2/2015,100,10,10,10,10,10,10,0.16
9329068,12/13/2015,12/28/2015,100,10,10,10,10,10,10,4
8704438,10/6/2015,1/1/2016,98,10,10,10,10,10,10,2.64
8052542,10/8/2015,10/19/2015,100,10,10,10,10,10,10,0.67
4251426,3/18/2015,10/24/2015,73,9,10,10,10,10,7,0.31
6020744,4/27/2015,1/3/2016,95,10,10,10,10,10,9,3.79
4251235,3/13/2015,12/5/2015,93,10,10,10,9,10,9,0.81
8093529,10/12/2015,12/19/2015,100,10,10,10,10,10,10,1.06
654734,10/15/2012,10/21/2015,92,9,9,10,10,10,9,0.94
3489083,7/24/2014,12/29/2015,95,9,10,10,10,10,10,0.28
8691263,10/20/2015,1/1/2016,96,9,10,10,10,10,10,7.79
3971934,8/31/2014,10/30/2015,95,9,10,10,10,9,9,2.93
7732071,9/10/2015,9/10/2015,60,8,4,8,10,10,8,0.26
1251813,10/18/2013,10/18/2013,100,10,10,10,10,10,10,0.04
10247453,,,,,,,,,,
6740521,6/28/2015,9/1/2015,96,10,10,10,10,10,10,1.73
2955782,5/26/2014,12/31/2015,96,10,10,10,10,10,9,3.77
6691324,6/10/2015,12/26/2015,99,10,10,10,10,10,10,4.16
8568567,10/18/2015,12/19/2015,100,10,10,10,10,10,9,1.14
1251707,4/26/2014,7/1/2015,90,8,10,10,10,10,10,0.1
10125020,,,,,,,,,,
931785,9/17/2013,12/15/2015,96,9,10,10,9,10,10,0.86
7763613,9/6/2015,12/28/2015,93,10,10,9,9,10,9,4.71
9574602,,,,,,,,,,
9024838,11/8/2015,12/12/2015,95,10,10,10,10,10,10,2.07
8427227,10/31/2015,12/31/2015,90,9,10,9,9,10,9,2.27
6993019,7/27/2015,8/9/2015,100,10,10,10,10,10,10,0.37
6746826,9/2/2015,1/1/2016,97,10,10,10,10,10,10,4.32
3592838,8/11/2014,12/18/2015,93,10,9,9,10,10,9,6.68
1954452,2/2/2014,11/2/2015,96,9,10,10,10,10,9,3.03
1651324,11/12/2013,12/16/2015,89,9,9,10,10,9,9,3.37
8016646,8/31/2015,9/28/2015,100,10,10,9,10,10,10,0.71
6115704,5/17/2015,12/28/2015,92,10,10,9,9,10,9,2.45
9237535,,,,,,,,,,
2191633,2/26/2014,10/3/2015,90,9,9,10,10,10,9,0.27
7451624,7/24/2015,12/23/2015,100,10,10,10,10,10,10,5.27
8311242,11/12/2015,12/30/2015,97,10,10,9,10,10,9,3.89
3977605,9/19/2014,12/29/2015,88,9,9,10,9,9,9,6.47
6344566,5/15/2015,12/21/2015,98,10,10,9,10,10,9,8.17
2191169,1/27/2014,12/13/2015,94,9,10,10,10,10,9,0.76
5213468,2/25/2015,12/1/2015,99,10,10,10,10,10,10,2.87
9822759,,,,,,,,,,
945645,1/25/2015,11/9/2015,97,9,9,9,9,10,9,0.78
8193241,9/12/2015,12/22/2015,96,10,10,10,10,10,10,4.17
6916167,,,,,,,,,,
6941113,7/6/2015,1/1/2016,97,10,10,10,10,9,9,2.95
2621746,3/30/2014,12/24/2015,93,9,10,10,10,10,9,4.92
449602,5/4/2012,12/28/2015,98,10,10,10,10,10,10,2.42
1724849,12/2/2013,11/1/2014,93,10,8,9,10,10,10,0.43
3868138,8/18/2014,10/19/2015,98,10,10,10,10,10,10,2.73
8193054,9/21/2015,11/25/2015,98,10,10,10,10,10,10,2.83
6807981,6/28/2015,11/14/2015,96,9,10,10,10,10,9,2.83
1163345,6/6/2013,12/12/2015,88,9,9,9,9,9,9,3.4
6436727,5/24/2015,12/30/2015,94,9,10,10,10,10,9,1.86
8553556,10/2/2015,12/24/2015,91,9,8,9,10,10,9,3.79
7389483,9/13/2015,9/13/2015,100,10,10,10,10,10,10,0.26
1901706,6/24/2014,9/29/2015,96,10,9,10,10,10,9,0.8
4137114,10/10/2014,12/19/2015,94,9,10,9,10,10,9,3.58
5249093,3/30/2015,1/1/2016,90,9,9,10,10,10,9,2.88
356608,6/5/2012,12/14/2015,96,10,10,10,10,9,9,0.92
5270223,,,,,,,,,,
7824870,,,,,,,,,,
828298,1/29/2013,11/22/2015,92,9,10,10,10,10,10,0.39
8446347,,,,,,,,,,
5989894,4/20/2015,9/28/2015,95,10,10,10,10,10,9,1.27
7699495,10/31/2015,1/1/2016,100,10,10,10,10,10,10,2.73
3270492,7/8/2014,12/27/2015,97,10,9,10,10,10,10,3.41
5372156,5/17/2015,12/16/2015,96,10,10,10,10,10,10,1.93
2933877,7/18/2014,10/17/2015,91,10,10,9,9,10,9,0.5
4943016,2/17/2015,9/27/2015,90,9,10,10,10,10,9,0.37
3624990,9/22/2014,11/2/2015,90,10,9,10,10,9,9,1.15
7391003,7/20/2015,12/25/2015,85,9,9,9,10,10,9,7.63
9922140,,,,,,,,,,
10126199,,,,,,,,,,
6752031,7/6/2015,12/12/2015,91,9,10,10,10,10,9,2.95
1815304,11/8/2013,12/31/2015,91,9,8,10,10,10,9,5.29
10211716,,,,,,,,,,
3793047,8/11/2014,11/16/2015,92,10,9,9,10,10,9,2.17
353039,7/3/2012,11/9/2015,93,10,10,9,9,9,9,0.42
5218550,2/21/2015,1/1/2016,98,10,10,10,10,10,10,6.7
7809494,8/13/2015,12/29/2015,98,10,9,10,10,10,9,3.72
6627403,10/19/2015,12/23/2015,100,10,10,10,10,10,10,2.31
8065715,8/31/2015,12/7/2015,99,10,9,10,10,10,9,3.31
7431247,8/15/2015,8/15/2015,100,10,10,10,10,8,8,0.21
9460,8/31/2009,12/30/2015,98,10,10,10,10,10,10,3.11
6993978,7/16/2015,12/14/2015,100,10,10,10,10,10,9,2.25
9979329,,,,,,,,,,
9061868,12/16/2015,12/31/2015,90,9,10,10,10,10,9,2
1246769,6/22/2013,12/19/2015,96,10,10,10,10,10,9,4.98
1107845,7/22/2013,12/23/2015,93,9,8,10,10,10,9,1.84
1583047,9/23/2013,8/31/2015,87,10,9,9,9,10,8,0.22
7735282,12/2/2015,1/3/2016,98,10,10,10,10,10,10,7.94
7710713,9/18/2015,10/24/2015,100,10,10,10,10,10,10,2.2
7735313,8/11/2015,1/2/2016,97,10,10,10,10,10,9,6.33
8869027,10/19/2015,1/2/2016,100,10,10,10,10,10,10,3.85
9781881,,,,,,,,,,
6239907,5/26/2015,12/19/2015,97,10,10,10,10,10,10,6.16
6315269,5/31/2015,6/12/2015,100,10,10,10,10,10,10,0.27
9318524,11/20/2015,11/20/2015,100,10,10,10,10,10,10,0.65
6812415,6/22/2015,9/12/2015,95,10,10,10,10,10,10,2.44
7118258,8/1/2015,8/1/2015,100,10,10,10,10,10,10,0.19
8505421,9/27/2015,9/27/2015,80,,,,10,10,8,0.3
6246861,5/12/2015,1/3/2016,94,9,10,10,10,10,9,8.95
7828222,8/24/2015,9/27/2015,93,10,9,9,10,10,10,0.67
7533901,10/1/2015,11/9/2015,87,9,10,10,10,9,9,0.94
3803947,8/27/2014,10/10/2015,98,10,10,10,10,10,10,3.33
2943860,5/27/2014,11/16/2015,90,9,10,10,10,9,9,0.71
7388225,8/5/2015,8/5/2015,100,10,10,10,10,10,10,0.2
2620429,5/16/2014,1/1/2016,98,10,10,10,10,10,10,4.21
5036739,,,,,,,,,,
2978929,5/28/2014,10/10/2015,89,10,9,9,9,9,8,2.3
7699096,8/13/2015,11/23/2015,100,10,10,10,10,10,10,3.31
4439293,11/4/2014,12/23/2015,95,10,10,9,10,10,10,4.64
580815,6/9/2013,12/15/2015,98,10,9,9,10,10,10,0.35
5315169,4/5/2015,12/27/2015,94,10,9,10,10,10,10,2.84
3906076,9/3/2014,11/25/2015,98,10,10,10,10,10,10,3.25
4566609,12/1/2014,10/26/2015,78,9,8,9,8,9,8,1.88
9304465,,,,,,,,,,
1136984,10/15/2013,12/3/2015,94,9,9,9,10,10,9,2.4
6494181,6/23/2015,12/28/2015,97,10,10,10,10,10,10,1.84
4494947,,,,,,,,,,
9533648,12/1/2015,1/2/2016,91,9,10,9,10,10,10,6
284087,2/28/2012,12/25/2015,94,10,9,9,10,10,9,1.6
2825852,6/29/2014,10/31/2015,95,10,10,10,10,10,9,3.68
8817033,10/15/2015,11/21/2015,96,10,10,10,10,10,9,4.02
9097503,10/30/2015,12/21/2015,83,10,8,10,9,10,8,3.13
10211609,,,,,,,,,,
1684236,10/18/2013,11/16/2015,98,10,10,10,10,10,10,1.82
1159226,4/7/2014,11/16/2015,96,10,10,10,10,9,9,0.66
9318440,11/16/2015,11/28/2015,100,9,10,10,10,10,9,1.2
7884782,8/16/2015,1/2/2016,98,10,10,10,10,10,10,7.61
9236961,11/29/2015,11/29/2015,100,10,10,10,10,10,10,0.81
8065531,9/1/2015,12/13/2015,97,10,10,10,10,10,10,2.86
8342429,11/1/2015,12/30/2015,100,10,9,10,10,10,10,3.69
2149219,7/25/2014,10/6/2015,92,10,10,10,10,9,9,0.74
7678814,8/31/2015,9/30/2015,93,9,10,10,10,10,10,0.71
9432322,,,,,,,,,,
4410544,11/9/2014,11/27/2015,96,10,10,10,10,10,9,2.77
8129676,9/12/2015,10/5/2015,93,9,9,9,10,9,9,1.57
4614955,12/16/2014,11/29/2015,93,10,9,10,10,10,9,3.04
1043194,8/15/2013,9/1/2015,98,10,10,10,10,10,9,0.72
8385687,9/21/2015,11/15/2015,95,10,10,10,10,10,10,2.26
8579782,10/6/2015,11/8/2015,93,10,9,9,10,10,9,0.99
9908825,,,,,,,,,,
9530877,,,,,,,,,,
8441263,,,,,,,,,,
9530788,,,,,,,,,,
3394936,9/1/2014,12/1/2015,98,10,9,10,10,10,9,0.49
6882518,8/24/2015,12/27/2015,94,9,9,10,10,10,10,3.58
4031625,9/12/2014,12/11/2015,97,10,10,10,10,9,9,2.25
4494948,11/24/2014,12/30/2015,99,10,10,10,10,10,9,2.43
4616695,12/28/2014,11/8/2015,99,10,10,10,10,10,10,1.53
4106041,9/29/2014,8/23/2015,94,10,10,10,10,9,9,1.3
2532879,3/24/2014,10/30/2015,97,10,9,10,10,10,9,2.48
4752817,1/1/2015,12/21/2015,94,10,10,10,10,10,9,4.63
6808970,9/8/2015,9/8/2015,100,10,10,8,10,10,10,0.25
1157083,6/22/2013,9/2/2015,98,10,9,10,10,10,10,0.58
6226666,6/26/2015,7/10/2015,90,10,9,9,9,8,9,0.31
9151374,11/9/2015,11/26/2015,40,4,6,8,2,8,4,1.58
6807884,6/18/2015,9/8/2015,96,8,10,10,10,10,9,2.39
1761870,,,,,,,,,,
6949900,7/11/2015,1/1/2016,96,10,9,10,10,9,9,1.85
5126446,2/1/2015,3/1/2015,100,10,10,10,10,10,9,0.18
8341720,10/16/2015,12/7/2015,100,10,8,10,10,9,10,1.11
8355276,10/6/2015,12/30/2015,87,9,8,10,10,9,8,4.62
7920539,9/8/2015,12/1/2015,100,10,10,10,10,10,10,1.26
7598743,8/13/2015,12/22/2015,98,10,10,10,10,10,10,3.31
7916754,10/5/2015,10/5/2015,100,10,10,10,10,10,10,0.33
7956227,8/26/2015,10/18/2015,97,10,9,10,10,9,10,1.59
4706111,12/22/2014,1/12/2015,100,10,10,10,10,9,10,0.16
8016309,8/31/2015,12/14/2015,93,10,9,10,10,10,10,3.78
5793477,4/13/2015,12/8/2015,89,9,9,9,9,9,9,2.13
2926776,11/9/2014,11/9/2015,94,9,9,10,10,9,9,0.5
8443258,10/20/2015,11/22/2015,95,10,10,10,10,10,10,1.56
7577073,,,,,,,,,,
6838418,8/4/2015,12/24/2015,93,9,9,9,9,9,9,7.79
6852243,9/27/2015,10/25/2015,97,10,9,10,10,10,10,1.8
9317101,12/14/2015,12/14/2015,100,10,10,10,10,10,10,1
6555128,5/31/2015,12/27/2015,91,10,10,9,10,9,9,4.38
6228959,5/22/2015,1/1/2016,78,8,8,9,9,9,8,2.89
8446689,9/28/2015,12/17/2015,95,10,9,10,10,9,10,1.21
8064351,8/31/2015,12/21/2015,94,9,9,10,10,9,9,3.31
6662639,6/20/2015,9/7/2015,95,9,9,10,10,10,9,0.6
3273240,6/28/2014,10/9/2015,99,10,10,10,10,9,9,1.89
5957039,4/20/2015,9/14/2015,94,10,10,10,10,10,10,1.62
3449059,7/15/2014,12/5/2015,85,9,9,9,9,8,9,5.12
789229,4/2/2013,12/22/2015,94,10,9,10,10,9,9,1.34
4008373,9/11/2014,12/29/2015,98,10,10,10,10,10,9,1.62
5913611,4/11/2015,7/3/2015,91,9,9,10,10,9,9,1.23
8310576,10/4/2015,11/20/2015,100,10,10,10,10,10,9,3.23
4811583,12/21/2014,10/21/2015,80,8,10,7,8,10,10,0.32
3333971,6/21/2014,12/14/2015,87,9,9,9,9,9,9,5.28
4226386,12/14/2015,12/18/2015,100,10,10,10,10,10,10,2
3497530,12/16/2014,12/16/2014,100,8,10,4,6,10,10,0.08
8338155,11/27/2015,11/27/2015,,,,,,,,0.77
1080097,4/21/2013,10/7/2015,93,9,10,10,10,9,9,3.03
4593740,12/24/2014,1/2/2016,98,10,10,10,10,10,10,6.37
6747473,6/15/2015,1/2/2016,96,10,10,10,10,10,10,5.88
3821663,8/20/2014,11/25/2015,88,9,9,9,9,9,9,4.41
5021969,3/18/2015,11/13/2015,87,9,9,9,9,8,8,4.3
4574039,12/10/2014,12/31/2015,95,10,9,10,10,9,9,3.38
4105164,9/19/2014,12/1/2015,98,10,10,10,10,10,10,3.36
2865992,6/6/2014,12/27/2015,99,10,10,10,10,10,10,2.85
1205666,6/1/2013,12/13/2015,98,10,10,10,10,10,10,4.62
5651254,4/13/2015,6/19/2015,100,10,10,10,10,10,10,0.34
1594412,6/20/2015,8/8/2015,90,9,10,10,10,10,10,0.3
7717653,,,,,,,,,,
4808896,1/1/2015,12/5/2015,95,9,10,10,10,10,10,0.65
7533537,10/12/2015,12/25/2015,100,10,10,10,10,10,10,3.18
5978216,4/22/2015,1/1/2016,95,10,9,10,10,9,9,3.84
6134382,5/1/2015,10/18/2015,98,10,10,10,10,10,10,4.34
9813684,,,,,,,,,,
9846066,,,,,,,,,,
10122924,,,,,,,,,,
1259305,7/14/2015,7/14/2015,100,10,10,10,10,10,10,0.17
7452021,8/23/2015,10/4/2015,100,10,10,10,10,10,10,1.33
193836,8/14/2011,12/29/2015,93,9,9,10,10,9,9,1.72
7902229,,,,,,,,,,
3994397,6/5/2015,8/10/2015,98,10,10,10,10,10,10,1.68
6744143,6/25/2015,9/5/2015,87,9,9,10,9,10,9,2.01
6554352,6/8/2015,11/7/2015,97,10,10,10,10,10,10,2.13
9186256,11/22/2015,11/22/2015,80,10,8,10,10,8,10,0.68
9219567,,,,,,,,,,
6278680,6/14/2015,8/22/2015,98,10,10,10,10,9,10,1.61
5252543,6/7/2015,12/8/2015,100,9,10,10,10,8,9,0.85
9296887,,,,,,,,,,
8431178,,,,,,,,,,
353347,3/17/2012,8/27/2015,96,10,9,10,10,9,9,0.63
838764,3/16/2013,1/3/2016,96,10,10,10,10,10,10,0.5
7349029,7/18/2015,12/29/2015,99,10,10,10,10,10,10,4.74
8194782,9/13/2015,12/31/2015,100,10,10,10,10,10,10,1.84
8703208,10/11/2015,11/29/2015,100,10,10,10,10,10,10,1.4
10339145,,,,,,,,,,
3251016,7/12/2014,9/7/2015,94,9,10,10,10,9,9,0.44
7513623,,,,,,,,,,
9521903,,,,,,,,,,
4379551,,,,,,,,,,
803902,6/17/2013,8/25/2015,97,10,10,9,10,10,10,0.23
5686178,4/10/2015,5/30/2015,100,10,9,9,9,10,9,0.22
8617043,10/5/2015,12/1/2015,93,10,10,10,10,10,9,0.98
9545664,,,,,,,,,,
7096547,10/21/2015,10/21/2015,100,10,10,10,10,10,10,0.39
8784239,,,,,,,,,,
3168651,7/31/2014,9/21/2015,91,9,10,10,10,10,9,0.92
7776701,9/2/2015,9/16/2015,100,10,10,10,10,10,10,0.48
5862552,5/19/2015,12/27/2015,94,9,10,10,10,10,9,2.47
9696532,,,,,,,,,,
6412566,6/28/2015,9/18/2015,89,9,9,9,10,10,9,2.67
6578147,6/28/2015,8/10/2015,90,9,9,10,10,9,9,0.31
4022127,12/29/2014,12/25/2015,90,9,9,10,10,10,9,4.92
3265292,6/18/2014,12/6/2015,97,10,10,10,10,10,10,2.86
3505739,7/20/2014,12/13/2015,94,9,9,10,10,10,9,3.2
9174507,,,,,,,,,,
9796540,,,,,,,,,,
3005854,6/8/2014,7/10/2014,96,10,10,10,10,10,10,0.26
3898692,8/23/2014,12/29/2015,95,10,10,10,9,10,10,2.04
7502246,8/2/2015,12/27/2015,92,9,10,10,9,10,9,4.04
6002165,6/21/2015,8/31/2015,100,10,10,10,10,9,9,0.3
4887845,11/29/2015,11/29/2015,,,,,,,,0.81
8132007,9/12/2015,12/13/2015,100,10,10,10,10,10,10,2.61
10183490,,,,,,,,,,
8170683,,,,,,,,,,
5229971,2/9/2015,9/29/2015,93,10,10,10,10,10,9,0.55
4597013,,,,,,,,,,
3818746,1/18/2015,10/19/2015,100,10,10,10,10,10,10,0.85
6644854,6/17/2015,11/1/2015,88,9,9,10,9,10,9,4.6
117165,8/16/2011,12/28/2015,98,10,10,10,10,10,10,1.91
5015262,,,,,,,,,,
3868844,1/4/2015,10/24/2015,100,10,9,10,10,10,9,0.82
7455068,8/8/2015,1/3/2016,99,10,10,10,10,10,10,3
8102349,9/22/2015,10/30/2015,95,10,10,10,10,10,10,1.14
6694276,,,,,,,,,,
8373832,,,,,,,,,,
426089,6/4/2012,12/20/2015,92,9,9,10,10,10,9,0.66
7561333,7/31/2015,1/2/2016,99,10,10,10,10,10,10,5.32
2638086,5/5/2014,10/24/2015,97,10,10,10,10,10,10,0.74
10121329,,,,,,,,,,
5324459,2/15/2015,12/20/2015,95,9,10,10,10,10,10,2.87
233502,6/6/2012,6/6/2012,90,6,8,10,10,10,10,0.02
7651148,8/9/2015,9/17/2015,100,10,10,10,10,10,10,1.81
86185,5/9/2011,10/19/2015,93,10,9,10,10,10,10,0.63
2522091,3/25/2014,11/2/2015,99,10,10,10,10,10,10,1.52
7665392,8/5/2015,11/16/2015,98,10,10,10,10,10,10,2.35
1000883,6/29/2013,12/3/2015,99,10,10,10,10,10,10,0.59
7563243,7/31/2015,12/23/2015,100,10,10,10,10,10,10,4.75
251922,11/7/2011,11/11/2015,95,9,10,10,10,10,9,2.41
1225820,2/5/2015,1/2/2016,98,10,10,10,10,10,10,3.32
353110,4/3/2012,9/24/2015,96,10,10,10,10,10,10,0.24
4384800,10/28/2014,11/21/2015,97,10,10,10,10,10,10,1.38
8538630,,,,,,,,,,
5751177,6/13/2015,9/21/2015,95,10,10,10,9,9,9,1.17
